2024-09-08 19:11:01,809 - MotorCore - DEBUG - MotorCore Initialized
2024-09-08 19:11:01,810 - MotorCore - DEBUG - Starting MotorCore
--------
2024-09-08 19:11:50,629 - MotorCore - DEBUG - Raw Target Vector: [0.046173811620204466, 0.9538261883797956]
2024-09-08 19:11:50,630 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7153696412848467]
--------
2024-09-08 19:11:50,632 - MotorCore - DEBUG - [0.7153696412848467, 0.7153696412848467]
2024-09-08 19:11:50,736 - MotorCore - DEBUG - Current Position: (32.9145898293, -117.1009981695)
2024-09-08 19:11:50,738 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:50,740 - MotorCore - DEBUG - Raw Target Vector: [0.046173811620204466, 0.9538261883797956]
2024-09-08 19:11:50,741 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7153696412848467]
--------
2024-09-08 19:11:50,741 - MotorCore - DEBUG - [0.7153696412848467, 0.7153696412848467]
2024-09-08 19:11:50,846 - MotorCore - DEBUG - Current Position: (32.9145884518, -117.1010089135)
2024-09-08 19:11:50,847 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:50,849 - MotorCore - DEBUG - Raw Target Vector: [0.05708954943903466, 0.9429104505609655]
2024-09-08 19:11:50,849 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7071828379207241]
--------
2024-09-08 19:11:50,850 - MotorCore - DEBUG - Current: 242.36169999999993 Target: 245.82650626952244
2024-09-08 19:11:50,851 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:50,852 - MotorCore - DEBUG - Target Rotation: 0.030236138673454947
--------
2024-09-08 19:11:50,853 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-08 19:11:50,854 - MotorCore - DEBUG - [0.7571828379207242, 0.6571828379207241]
2024-09-08 19:11:50,957 - MotorCore - DEBUG - Current Position: (32.9145884518, -117.1010089135)
2024-09-08 19:11:50,959 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:50,960 - MotorCore - DEBUG - Raw Target Vector: [0.05708954943903466, 0.9429104505609655]
2024-09-08 19:11:50,962 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7071828379207241]
--------
2024-09-08 19:11:50,963 - MotorCore - DEBUG - Current: 242.36169999999993 Target: 245.82650626952244
2024-09-08 19:11:50,964 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:50,964 - MotorCore - DEBUG - Target Rotation: 0.030236138673454947
--------
2024-09-08 19:11:50,965 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-08 19:11:50,966 - MotorCore - DEBUG - [0.7571828379207242, 0.6571828379207241]
2024-09-08 19:11:51,069 - MotorCore - DEBUG - Current Position: (32.9145884518, -117.1010089135)
2024-09-08 19:11:51,070 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:51,072 - MotorCore - DEBUG - Raw Target Vector: [0.05708954943903466, 0.9429104505609655]
2024-09-08 19:11:51,073 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7071828379207241]
--------
2024-09-08 19:11:51,074 - MotorCore - DEBUG - Current: 242.36169999999993 Target: 245.82650626952244
2024-09-08 19:11:51,075 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:51,076 - MotorCore - DEBUG - Target Rotation: 0.030236138673454947
--------
2024-09-08 19:11:51,076 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-08 19:11:51,077 - MotorCore - DEBUG - [0.7571828379207242, 0.6571828379207241]
2024-09-08 19:11:51,180 - MotorCore - DEBUG - Current Position: (32.9145884518, -117.1010089135)
2024-09-08 19:11:51,181 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:51,182 - MotorCore - DEBUG - Raw Target Vector: [0.05708954943903466, 0.9429104505609655]
2024-09-08 19:11:51,183 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7071828379207241]
--------
2024-09-08 19:11:51,183 - MotorCore - DEBUG - Current: 242.36169999999993 Target: 245.82650626952244
2024-09-08 19:11:51,184 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:51,185 - MotorCore - DEBUG - Target Rotation: 0.030236138673454947
--------
2024-09-08 19:11:51,185 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-08 19:11:51,186 - MotorCore - DEBUG - [0.7571828379207242, 0.6571828379207241]
2024-09-08 19:11:51,291 - MotorCore - DEBUG - Current Position: (32.9145884518, -117.1010089135)
2024-09-08 19:11:51,293 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:51,294 - MotorCore - DEBUG - Raw Target Vector: [0.05708954943903466, 0.9429104505609655]
2024-09-08 19:11:51,295 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7071828379207241]
--------
2024-09-08 19:11:51,296 - MotorCore - DEBUG - Current: 242.36169999999993 Target: 245.82650626952244
2024-09-08 19:11:51,296 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:51,296 - MotorCore - DEBUG - Target Rotation: 0.030236138673454947
--------
2024-09-08 19:11:51,297 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-08 19:11:51,297 - MotorCore - DEBUG - [0.7571828379207242, 0.6571828379207241]
2024-09-08 19:11:51,401 - MotorCore - DEBUG - Current Position: (32.9145868907, -117.1010197102)
2024-09-08 19:11:51,402 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:51,404 - MotorCore - DEBUG - Raw Target Vector: [0.06118803153241369, 0.9388119684675863]
2024-09-08 19:11:51,404 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7041089763506897]
--------
2024-09-08 19:11:51,405 - MotorCore - DEBUG - Current: 241.9298 Target: 245.65883686800396
2024-09-08 19:11:51,405 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:51,406 - MotorCore - DEBUG - Target Rotation: 0.03254198563746314
--------
2024-09-08 19:11:51,407 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-08 19:11:51,407 - MotorCore - DEBUG - [0.7541089763506897, 0.6541089763506897]
2024-09-08 19:11:51,515 - MotorCore - DEBUG - Current Position: (32.9145868907, -117.1010197102)
2024-09-08 19:11:51,518 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:51,519 - MotorCore - DEBUG - Raw Target Vector: [0.06118803153241369, 0.9388119684675863]
2024-09-08 19:11:51,520 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7041089763506897]
--------
2024-09-08 19:11:51,521 - MotorCore - DEBUG - Current: 241.9298 Target: 245.65883686800396
2024-09-08 19:11:51,522 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:51,522 - MotorCore - DEBUG - Target Rotation: 0.03254198563746314
--------
2024-09-08 19:11:51,523 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-08 19:11:51,523 - MotorCore - DEBUG - [0.7541089763506897, 0.6541089763506897]
2024-09-08 19:11:51,628 - MotorCore - DEBUG - Current Position: (32.9145868907, -117.1010197102)
2024-09-08 19:11:51,630 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:51,631 - MotorCore - DEBUG - Raw Target Vector: [0.06118803153241369, 0.9388119684675863]
2024-09-08 19:11:51,632 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7041089763506897]
--------
2024-09-08 19:11:51,633 - MotorCore - DEBUG - Current: 241.9298 Target: 245.65883686800396
2024-09-08 19:11:51,634 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:51,635 - MotorCore - DEBUG - Target Rotation: 0.03254198563746314
--------
2024-09-08 19:11:51,636 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-08 19:11:51,637 - MotorCore - DEBUG - [0.7541089763506897, 0.6541089763506897]
2024-09-08 19:11:51,743 - MotorCore - DEBUG - Current Position: (32.9145868907, -117.1010197102)
2024-09-08 19:11:51,745 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:51,747 - MotorCore - DEBUG - Raw Target Vector: [0.06118803153241369, 0.9388119684675863]
2024-09-08 19:11:51,748 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7041089763506897]
--------
2024-09-08 19:11:51,750 - MotorCore - DEBUG - Current: 241.9298 Target: 245.65883686800396
2024-09-08 19:11:51,751 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:51,752 - MotorCore - DEBUG - Target Rotation: 0.03254198563746314
--------
2024-09-08 19:11:51,753 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-08 19:11:51,753 - MotorCore - DEBUG - [0.7541089763506897, 0.6541089763506897]
2024-09-08 19:11:51,856 - MotorCore - DEBUG - Current Position: (32.9145854142, -117.101030497)
2024-09-08 19:11:51,858 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:51,860 - MotorCore - DEBUG - Raw Target Vector: [0.05409111833666563, 0.9459088816633344]
2024-09-08 19:11:51,861 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7094316612475008]
--------
2024-09-08 19:11:51,862 - MotorCore - DEBUG - Current: 242.20900000000006 Target: 245.4818535475693
2024-09-08 19:11:51,862 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:51,863 - MotorCore - DEBUG - Target Rotation: 0.028561035170330058
--------
2024-09-08 19:11:51,864 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-08 19:11:51,864 - MotorCore - DEBUG - [0.7594316612475008, 0.6594316612475007]
2024-09-08 19:11:51,965 - MotorCore - DEBUG - Current Position: (32.9145854142, -117.101030497)
2024-09-08 19:11:51,966 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:51,966 - MotorCore - DEBUG - Raw Target Vector: [0.05409111833666563, 0.9459088816633344]
2024-09-08 19:11:51,967 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7094316612475008]
--------
2024-09-08 19:11:51,967 - MotorCore - DEBUG - Current: 242.20900000000006 Target: 245.4818535475693
2024-09-08 19:11:51,967 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:51,968 - MotorCore - DEBUG - Target Rotation: 0.028561035170330058
--------
2024-09-08 19:11:51,968 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-08 19:11:51,968 - MotorCore - DEBUG - [0.7594316612475008, 0.6594316612475007]
2024-09-08 19:11:52,071 - MotorCore - DEBUG - Current Position: (32.9145854142, -117.101030497)
2024-09-08 19:11:52,072 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:52,073 - MotorCore - DEBUG - Raw Target Vector: [0.05409111833666563, 0.9459088816633344]
2024-09-08 19:11:52,075 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7094316612475008]
--------
2024-09-08 19:11:52,076 - MotorCore - DEBUG - Current: 242.20900000000006 Target: 245.4818535475693
2024-09-08 19:11:52,077 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:52,078 - MotorCore - DEBUG - Target Rotation: 0.028561035170330058
--------
2024-09-08 19:11:52,079 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-08 19:11:52,079 - MotorCore - DEBUG - [0.7594316612475008, 0.6594316612475007]
2024-09-08 19:11:52,182 - MotorCore - DEBUG - Current Position: (32.9145854142, -117.101030497)
2024-09-08 19:11:52,185 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:52,186 - MotorCore - DEBUG - Raw Target Vector: [0.05409111833666563, 0.9459088816633344]
2024-09-08 19:11:52,186 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7094316612475008]
--------
2024-09-08 19:11:52,188 - MotorCore - DEBUG - Current: 242.20900000000006 Target: 245.4818535475693
2024-09-08 19:11:52,189 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:52,190 - MotorCore - DEBUG - Target Rotation: 0.028561035170330058
--------
2024-09-08 19:11:52,191 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-08 19:11:52,191 - MotorCore - DEBUG - [0.7594316612475008, 0.6594316612475007]
2024-09-08 19:11:52,298 - MotorCore - DEBUG - Current Position: (32.9145840737, -117.1010412622)
2024-09-08 19:11:52,298 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:52,299 - MotorCore - DEBUG - Raw Target Vector: [0.05110892899970813, 0.9488910710002919]
2024-09-08 19:11:52,301 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7116683032502189]
--------
2024-09-08 19:11:52,302 - MotorCore - DEBUG - Current: 242.20900000000006 Target: 245.29207155458462
2024-09-08 19:11:52,302 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:52,303 - MotorCore - DEBUG - Target Rotation: 0.026904874851040355
--------
2024-09-08 19:11:52,303 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-08 19:11:52,303 - MotorCore - DEBUG - [0.761668303250219, 0.6616683032502189]
2024-09-08 19:11:52,406 - MotorCore - DEBUG - Current Position: (32.9145840737, -117.1010412622)
2024-09-08 19:11:52,407 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:52,409 - MotorCore - DEBUG - Raw Target Vector: [0.0449691443421023, 0.9550308556578976]
2024-09-08 19:11:52,411 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7162731417434232]
--------
2024-09-08 19:11:52,411 - MotorCore - DEBUG - [0.7162731417434232, 0.7162731417434232]
2024-09-08 19:11:52,514 - MotorCore - DEBUG - Current Position: (32.9145840737, -117.1010412622)
2024-09-08 19:11:52,516 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:52,517 - MotorCore - DEBUG - Raw Target Vector: [0.0449691443421023, 0.9550308556578976]
2024-09-08 19:11:52,518 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7162731417434232]
--------
2024-09-08 19:11:52,520 - MotorCore - DEBUG - [0.7162731417434232, 0.7162731417434232]
2024-09-08 19:11:52,626 - MotorCore - DEBUG - Current Position: (32.9145840737, -117.1010412622)
2024-09-08 19:11:52,629 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:52,630 - MotorCore - DEBUG - Raw Target Vector: [0.0449691443421023, 0.9550308556578976]
2024-09-08 19:11:52,631 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7162731417434232]
--------
2024-09-08 19:11:52,633 - MotorCore - DEBUG - [0.7162731417434232, 0.7162731417434232]
2024-09-08 19:11:52,737 - MotorCore - DEBUG - Current Position: (32.9145840737, -117.1010412622)
2024-09-08 19:11:52,739 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:52,740 - MotorCore - DEBUG - Raw Target Vector: [0.0449691443421023, 0.9550308556578976]
2024-09-08 19:11:52,741 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7162731417434232]
--------
2024-09-08 19:11:52,741 - MotorCore - DEBUG - [0.7162731417434232, 0.7162731417434232]
2024-09-08 19:11:52,845 - MotorCore - DEBUG - Current Position: (32.91458265, -117.1010520542)
2024-09-08 19:11:52,847 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:52,848 - MotorCore - DEBUG - Raw Target Vector: [0.04223702787137486, 0.957762972128625]
2024-09-08 19:11:52,850 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7183222290964688]
--------
2024-09-08 19:11:52,851 - MotorCore - DEBUG - [0.7183222290964688, 0.7183222290964688]
2024-09-08 19:11:52,956 - MotorCore - DEBUG - Current Position: (32.91458265, -117.1010520542)
2024-09-08 19:11:52,958 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:52,959 - MotorCore - DEBUG - Raw Target Vector: [0.04223702787137486, 0.957762972128625]
2024-09-08 19:11:52,961 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7183222290964688]
--------
2024-09-08 19:11:52,962 - MotorCore - DEBUG - [0.7183222290964688, 0.7183222290964688]
2024-09-08 19:11:53,065 - MotorCore - DEBUG - Current Position: (32.91458265, -117.1010520542)
2024-09-08 19:11:53,068 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:53,070 - MotorCore - DEBUG - Raw Target Vector: [0.04223702787137486, 0.957762972128625]
2024-09-08 19:11:53,071 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7183222290964688]
--------
2024-09-08 19:11:53,074 - MotorCore - DEBUG - [0.7183222290964688, 0.7183222290964688]
2024-09-08 19:11:53,177 - MotorCore - DEBUG - Current Position: (32.91458265, -117.1010520542)
2024-09-08 19:11:53,179 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:53,181 - MotorCore - DEBUG - Raw Target Vector: [0.04223702787137486, 0.957762972128625]
2024-09-08 19:11:53,181 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7183222290964688]
--------
2024-09-08 19:11:53,182 - MotorCore - DEBUG - [0.7183222290964688, 0.7183222290964688]
2024-09-08 19:11:53,290 - MotorCore - DEBUG - Current Position: (32.91458265, -117.1010520542)
2024-09-08 19:11:53,292 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:53,293 - MotorCore - DEBUG - Raw Target Vector: [0.04223702787137486, 0.957762972128625]
2024-09-08 19:11:53,294 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7183222290964688]
--------
2024-09-08 19:11:53,295 - MotorCore - DEBUG - [0.7183222290964688, 0.7183222290964688]
2024-09-08 19:11:53,398 - MotorCore - DEBUG - Current Position: (32.9145812663, -117.1010628507)
2024-09-08 19:11:53,400 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:53,403 - MotorCore - DEBUG - Raw Target Vector: [0.048420290659091446, 0.9515797093409086]
2024-09-08 19:11:53,406 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7136847820056815]
--------
2024-09-08 19:11:53,408 - MotorCore - DEBUG - [0.7136847820056815, 0.7136847820056815]
2024-09-08 19:11:53,516 - MotorCore - DEBUG - Current Position: (32.9145812663, -117.1010628507)
2024-09-08 19:11:53,517 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:53,518 - MotorCore - DEBUG - Raw Target Vector: [0.048420290659091446, 0.9515797093409086]
2024-09-08 19:11:53,518 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7136847820056815]
--------
2024-09-08 19:11:53,519 - MotorCore - DEBUG - [0.7136847820056815, 0.7136847820056815]
2024-09-08 19:11:53,561 - MotorCore - DEBUG - Sent diagnostic data
2024-09-08 19:11:53,621 - MotorCore - DEBUG - Current Position: (32.9145812663, -117.1010628507)
2024-09-08 19:11:53,621 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:53,622 - MotorCore - DEBUG - Raw Target Vector: [0.048420290659091446, 0.9515797093409086]
2024-09-08 19:11:53,622 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7136847820056815]
--------
2024-09-08 19:11:53,623 - MotorCore - DEBUG - [0.7136847820056815, 0.7136847820056815]
2024-09-08 19:11:53,725 - MotorCore - DEBUG - Current Position: (32.9145812663, -117.1010628507)
2024-09-08 19:11:53,727 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:53,728 - MotorCore - DEBUG - Raw Target Vector: [0.048420290659091446, 0.9515797093409086]
2024-09-08 19:11:53,729 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7136847820056815]
--------
2024-09-08 19:11:53,729 - MotorCore - DEBUG - [0.7136847820056815, 0.7136847820056815]
2024-09-08 19:11:53,833 - MotorCore - DEBUG - Current Position: (32.914579761, -117.1010736958)
2024-09-08 19:11:53,834 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:53,835 - MotorCore - DEBUG - Raw Target Vector: [0.05233995915778611, 0.947660040842214]
2024-09-08 19:11:53,836 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7107450306316605]
--------
2024-09-08 19:11:53,836 - MotorCore - DEBUG - Current: 241.55099999999993 Target: 244.7122761178603
2024-09-08 19:11:53,837 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:53,837 - MotorCore - DEBUG - Target Rotation: 0.027587338410663992
--------
2024-09-08 19:11:53,838 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-08 19:11:53,838 - MotorCore - DEBUG - [0.7607450306316605, 0.6607450306316605]
2024-09-08 19:11:53,939 - MotorCore - DEBUG - Current Position: (32.914579761, -117.1010736958)
2024-09-08 19:11:53,940 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:53,940 - MotorCore - DEBUG - Raw Target Vector: [0.05233995915778611, 0.947660040842214]
2024-09-08 19:11:53,941 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7107450306316605]
--------
2024-09-08 19:11:53,941 - MotorCore - DEBUG - Current: 241.55099999999993 Target: 244.7122761178603
2024-09-08 19:11:53,941 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:53,942 - MotorCore - DEBUG - Target Rotation: 0.027587338410663992
--------
2024-09-08 19:11:53,942 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-08 19:11:53,943 - MotorCore - DEBUG - [0.7607450306316605, 0.6607450306316605]
2024-09-08 19:11:54,046 - MotorCore - DEBUG - Current Position: (32.914579761, -117.1010736958)
2024-09-08 19:11:54,048 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:54,050 - MotorCore - DEBUG - Raw Target Vector: [0.05233995915778611, 0.947660040842214]
2024-09-08 19:11:54,052 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7107450306316605]
--------
2024-09-08 19:11:54,052 - MotorCore - DEBUG - Current: 241.55099999999993 Target: 244.7122761178603
2024-09-08 19:11:54,053 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:54,054 - MotorCore - DEBUG - Target Rotation: 0.027587338410663992
--------
2024-09-08 19:11:54,054 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-08 19:11:54,055 - MotorCore - DEBUG - [0.7607450306316605, 0.6607450306316605]
2024-09-08 19:11:54,158 - MotorCore - DEBUG - Current Position: (32.914579761, -117.1010736958)
2024-09-08 19:11:54,159 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:54,161 - MotorCore - DEBUG - Raw Target Vector: [0.05233995915778611, 0.947660040842214]
2024-09-08 19:11:54,162 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7107450306316605]
--------
2024-09-08 19:11:54,163 - MotorCore - DEBUG - Current: 241.55099999999993 Target: 244.7122761178603
2024-09-08 19:11:54,164 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:54,165 - MotorCore - DEBUG - Target Rotation: 0.027587338410663992
--------
2024-09-08 19:11:54,166 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-08 19:11:54,167 - MotorCore - DEBUG - [0.7607450306316605, 0.6607450306316605]
2024-09-08 19:11:54,272 - MotorCore - DEBUG - Current Position: (32.914579761, -117.1010736958)
2024-09-08 19:11:54,274 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:54,276 - MotorCore - DEBUG - Raw Target Vector: [0.05233995915778611, 0.947660040842214]
2024-09-08 19:11:54,276 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7107450306316605]
--------
2024-09-08 19:11:54,277 - MotorCore - DEBUG - Current: 241.55099999999993 Target: 244.7122761178603
2024-09-08 19:11:54,277 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:54,278 - MotorCore - DEBUG - Target Rotation: 0.027587338410663992
--------
2024-09-08 19:11:54,278 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-08 19:11:54,279 - MotorCore - DEBUG - [0.7607450306316605, 0.6607450306316605]
2024-09-08 19:11:54,382 - MotorCore - DEBUG - Current Position: (32.9145782508, -117.1010846912)
2024-09-08 19:11:54,384 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:54,386 - MotorCore - DEBUG - Raw Target Vector: [0.04850644607499406, 0.9514935539250059]
2024-09-08 19:11:54,387 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7136201654437544]
--------
2024-09-08 19:11:54,388 - MotorCore - DEBUG - [0.7136201654437544, 0.7136201654437544]
2024-09-08 19:11:54,491 - MotorCore - DEBUG - Current Position: (32.9145782508, -117.1010846912)
2024-09-08 19:11:54,493 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:54,495 - MotorCore - DEBUG - Raw Target Vector: [0.04850644607499406, 0.9514935539250059]
2024-09-08 19:11:54,496 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7136201654437544]
--------
2024-09-08 19:11:54,497 - MotorCore - DEBUG - [0.7136201654437544, 0.7136201654437544]
2024-09-08 19:11:54,600 - MotorCore - DEBUG - Current Position: (32.9145782508, -117.1010846912)
2024-09-08 19:11:54,603 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:54,604 - MotorCore - DEBUG - Raw Target Vector: [0.04850644607499406, 0.9514935539250059]
2024-09-08 19:11:54,605 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7136201654437544]
--------
2024-09-08 19:11:54,605 - MotorCore - DEBUG - [0.7136201654437544, 0.7136201654437544]
2024-09-08 19:11:54,708 - MotorCore - DEBUG - Current Position: (32.9145782508, -117.1010846912)
2024-09-08 19:11:54,710 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:54,711 - MotorCore - DEBUG - Raw Target Vector: [0.04850644607499406, 0.9514935539250059]
2024-09-08 19:11:54,712 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7136201654437544]
--------
2024-09-08 19:11:54,713 - MotorCore - DEBUG - [0.7136201654437544, 0.7136201654437544]
2024-09-08 19:11:54,818 - MotorCore - DEBUG - Current Position: (32.9145767355, -117.1010953735)
2024-09-08 19:11:54,820 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:54,821 - MotorCore - DEBUG - Raw Target Vector: [0.03801417405627113, 0.9619858259437288]
2024-09-08 19:11:54,821 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7214893694577966]
--------
2024-09-08 19:11:54,822 - MotorCore - DEBUG - [0.7214893694577966, 0.7214893694577966]
2024-09-08 19:11:54,926 - MotorCore - DEBUG - Current Position: (32.9145767355, -117.1010953735)
2024-09-08 19:11:54,928 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
